,Year,City,Sport,Discipline,NOC,Event,Event gender,Medal
3931,1994,Lillehammer,Skiing,Freestyle Ski.,UZB,aerials,W,Gold
3932,1998,Nagano,Skiing,Alpine Skiing,AUS,slalom,W,Bronze
3933,1998,Nagano,Luge,Luge,AUT,singles,W,Bronze
3934,1998,Nagano,Skiing,Alpine Skiing,AUT,alpine combined,M,Bronze
3935,1998,Nagano,Skiing,Alpine Skiing,AUT,alpine combined,M,Gold
3936,1998,Nagano,Skiing,Alpine Skiing,AUT,downhill,M,Bronze
3937,1998,Nagano,Skiing,Alpine Skiing,AUT,giant slalom,M,Gold
3938,1998,Nagano,Skiing,Alpine Skiing,AUT,giant slalom,M,Silver
3939,1998,Nagano,Skiing,Alpine Skiing,AUT,giant slalom,W,Silver
3940,1998,Nagano,Skiing,Alpine Skiing,AUT,slalom,M,Bronze
3941,1998,Nagano,Skiing,Alpine Skiing,AUT,super-G,M,Gold
3942,1998,Nagano,Skiing,Alpine Skiing,AUT,super-G,M,Silver
3943,1998,Nagano,Skiing,Alpine Skiing,AUT,super-G,W,Bronze
3944,1998,Nagano,Skiing,Alpine Skiing,AUT,super-G,W,Silver
3945,1998,Nagano,Skiing,Cross Country S,AUT,10km pursuit,M,Silver
3946,1998,Nagano,Skiing,Cross Country S,AUT,50km,M,Bronze
3947,1998,Nagano,Skiing,Ski Jumping,AUT,K120 team (90m),M,Bronze
3948,1998,Nagano,Skiing,Ski Jumping,AUT,K90 individual (70m),M,Bronze
3949,1998,Nagano,Skiing,Snowboard,AUT,giant-slalom,W,Bronze
3950,1998,Nagano,Skating,Speed skating,BEL,5000m,M,Bronze
3951,1998,Nagano,Biathlon,Biathlon,BLR,20km,M,Bronze
3952,1998,Nagano,Skiing,Freestyle Ski.,BLR,aerials,M,Bronze
3953,1998,Nagano,Biathlon,Biathlon,BUL,15km,W,Gold
3954,1998,Nagano,Bobsleigh,Bobsleigh,CAN,two-man,M,Gold
3955,1998,Nagano,Curling,Curling,CAN,curling,M,Silver
3956,1998,Nagano,Curling,Curling,CAN,curling,W,Gold
3957,1998,Nagano,Ice Hockey,Ice Hockey,CAN,ice hockey,W,Silver
3958,1998,Nagano,Skating,Figure skating,CAN,individual,M,Silver
3959,1998,Nagano,Skating,Short Track S.,CAN,1000m,M,Bronze
3960,1998,Nagano,Skating,Short Track S.,CAN,3000m relay,W,Bronze
3961,1998,Nagano,Skating,Short Track S.,CAN,5000m relay,M,Gold
3962,1998,Nagano,Skating,Short Track S.,CAN,500m,W,Gold
3963,1998,Nagano,Skating,Speed skating,CAN,1000m,W,Bronze
3964,1998,Nagano,Skating,Speed skating,CAN,500m,M,Bronze
3965,1998,Nagano,Skating,Speed skating,CAN,500m,M,Silver
3966,1998,Nagano,Skating,Speed skating,CAN,500m,W,Gold
3967,1998,Nagano,Skating,Speed skating,CAN,500m,W,Silver
3968,1998,Nagano,Skiing,Snowboard,CAN,giant-slalom,M,Gold
3969,1998,Nagano,Skating,Figure skating,CHN,individual,W,Bronze
3970,1998,Nagano,Skating,Short Track S.,CHN,1000m,M,Silver
3971,1998,Nagano,Skating,Short Track S.,CHN,1000m,W,Silver
3972,1998,Nagano,Skating,Short Track S.,CHN,3000m relay,W,Silver
3973,1998,Nagano,Skating,Short Track S.,CHN,5000m relay,M,Bronze
3974,1998,Nagano,Skating,Short Track S.,CHN,500m,M,Silver
3975,1998,Nagano,Skating,Short Track S.,CHN,500m,W,Silver
3976,1998,Nagano,Skiing,Freestyle Ski.,CHN,aerials,W,Silver
3977,1998,Nagano,Ice Hockey,Ice Hockey,CZE,ice hockey,M,Gold
3978,1998,Nagano,Skiing,Cross Country S,CZE,5km,W,Silver
3979,1998,Nagano,Skiing,Cross Country S,CZE,Combined 5km + 10km pursuit,W,Bronze
3980,1998,Nagano,Curling,Curling,DEN,curling,W,Silver
3981,1998,Nagano,Biathlon,Biathlon,FIN,10km,M,Bronze
3982,1998,Nagano,Ice Hockey,Ice Hockey,FIN,ice hockey,M,Bronze
3983,1998,Nagano,Ice Hockey,Ice Hockey,FIN,ice hockey,W,Bronze
3984,1998,Nagano,Skiing,Cross Country S,FIN,10km pursuit,M,Bronze
3985,1998,Nagano,Skiing,Cross Country S,FIN,30km mass start,M,Gold
3986,1998,Nagano,Skiing,Cross Country S,FIN,4x10km relay,M,Bronze
3987,1998,Nagano,Skiing,Freestyle Ski.,FIN,moguls,M,Bronze
3988,1998,Nagano,Skiing,Freestyle Ski.,FIN,moguls,M,Silver
3989,1998,Nagano,Skiing,Nordic Combined,FIN,individual,M,Silver
3990,1998,Nagano,Skiing,Nordic Combined,FIN,Team,M,Silver
3991,1998,Nagano,Skiing,Ski Jumping,FIN,K120 individual (90m),M,Silver
3992,1998,Nagano,Skiing,Ski Jumping,FIN,K90 individual (70m),M,Gold
3993,1998,Nagano,Bobsleigh,Bobsleigh,FRA,four-man,M,Bronze
3994,1998,Nagano,Skating,Figure skating,FRA,ice dancing,X,Bronze
3995,1998,Nagano,Skating,Figure skating,FRA,individual,M,Bronze
3996,1998,Nagano,Skiing,Alpine Skiing,FRA,downhill,M,Gold
3997,1998,Nagano,Skiing,Alpine Skiing,FRA,downhill,W,Bronze
3998,1998,Nagano,Skiing,Freestyle Ski.,FRA,aerials,M,Silver
3999,1998,Nagano,Skiing,Nordic Combined,FRA,Team,M,Bronze
4000,1998,Nagano,Skiing,Snowboard,FRA,giant-slalom,W,Gold
4001,1998,Nagano,Bobsleigh,Bobsleigh,GBR,four-man,M,Bronze
4002,1998,Nagano,Biathlon,Biathlon,GER,15km,W,Bronze
4003,1998,Nagano,Biathlon,Biathlon,GER,4x7.5km relay,M,Gold
4004,1998,Nagano,Biathlon,Biathlon,GER,4x7.5km relay,W,Gold
4005,1998,Nagano,Biathlon,Biathlon,GER,7.5km,W,Bronze
4006,1998,Nagano,Biathlon,Biathlon,GER,7.5km,W,Silver
4007,1998,Nagano,Bobsleigh,Bobsleigh,GER,four-man,M,Gold
4008,1998,Nagano,Bobsleigh,Bobsleigh,GER,two-man,M,Bronze
4009,1998,Nagano,Luge,Luge,GER,doubles,X,Gold
4010,1998,Nagano,Luge,Luge,GER,singles,M,Bronze
4011,1998,Nagano,Luge,Luge,GER,singles,M,Gold
4012,1998,Nagano,Luge,Luge,GER,singles,W,Gold
4013,1998,Nagano,Luge,Luge,GER,singles,W,Silver
4014,1998,Nagano,Skating,Figure skating,GER,pairs,X,Bronze
4015,1998,Nagano,Skating,Speed skating,GER,1500m,W,Silver
4016,1998,Nagano,Skating,Speed skating,GER,3000m,W,Bronze
4017,1998,Nagano,Skating,Speed skating,GER,3000m,W,Gold
4018,1998,Nagano,Skating,Speed skating,GER,3000m,W,Silver
4019,1998,Nagano,Skating,Speed skating,GER,5000m,W,Gold
4020,1998,Nagano,Skating,Speed skating,GER,5000m,W,Silver
4021,1998,Nagano,Skiing,Alpine Skiing,GER,alpine combined,W,Bronze
4022,1998,Nagano,Skiing,Alpine Skiing,GER,alpine combined,W,Gold
4023,1998,Nagano,Skiing,Alpine Skiing,GER,alpine combined,W,Silver
4024,1998,Nagano,Skiing,Alpine Skiing,GER,downhill,W,Gold
4025,1998,Nagano,Skiing,Alpine Skiing,GER,giant slalom,W,Bronze
4026,1998,Nagano,Skiing,Alpine Skiing,GER,slalom,W,Gold
4027,1998,Nagano,Skiing,Freestyle Ski.,GER,moguls,W,Silver
4028,1998,Nagano,Skiing,Ski Jumping,GER,K120 team (90m),M,Silver
4029,1998,Nagano,Skiing,Snowboard,GER,giant-slalom,W,Silver
4030,1998,Nagano,Skiing,Snowboard,GER,Half-pipe,W,Gold
4031,1998,Nagano,Biathlon,Biathlon,ITA,20km,M,Silver
4032,1998,Nagano,Bobsleigh,Bobsleigh,ITA,two-man,M,Gold
4033,1998,Nagano,Luge,Luge,ITA,singles,M,Silver
4034,1998,Nagano,Skiing,Alpine Skiing,ITA,giant slalom,W,Gold
4035,1998,Nagano,Skiing,Alpine Skiing,ITA,slalom,W,Silver
4036,1998,Nagano,Skiing,Cross Country S,ITA,30km,W,Silver
4037,1998,Nagano,Skiing,Cross Country S,ITA,30km mass start,M,Bronze
4038,1998,Nagano,Skiing,Cross Country S,ITA,4x10km relay,M,Silver
4039,1998,Nagano,Skiing,Cross Country S,ITA,4x5km relay,W,Bronze
4040,1998,Nagano,Skiing,Snowboard,ITA,giant-slalom,M,Silver
4041,1998,Nagano,Skating,Short Track S.,JPN,500m,M,Bronze
4042,1998,Nagano,Skating,Short Track S.,JPN,500m,M,Gold
4043,1998,Nagano,Skating,Speed skating,JPN,1000m,M,Bronze
4044,1998,Nagano,Skating,Speed skating,JPN,500m,M,Gold
4045,1998,Nagano,Skating,Speed skating,JPN,500m,W,Bronze
4046,1998,Nagano,Skiing,Freestyle Ski.,JPN,moguls,W,Gold
4047,1998,Nagano,Skiing,Ski Jumping,JPN,K120 individual (90m),M,Bronze
4048,1998,Nagano,Skiing,Ski Jumping,JPN,K120 individual (90m),M,Gold
4049,1998,Nagano,Skiing,Ski Jumping,JPN,K120 team (90m),M,Gold
4050,1998,Nagano,Skiing,Ski Jumping,JPN,K90 individual (70m),M,Silver
4051,1998,Nagano,Skating,Speed skating,KAZ,5000m,W,Bronze
4052,1998,Nagano,Skiing,Cross Country S,KAZ,Combined 10km + 15km pursuit,M,Bronze
4053,1998,Nagano,Skating,Short Track S.,KOR,1000m,M,Gold
4054,1998,Nagano,Skating,Short Track S.,KOR,1000m,W,Bronze
4055,1998,Nagano,Skating,Short Track S.,KOR,1000m,W,Gold
4056,1998,Nagano,Skating,Short Track S.,KOR,3000m relay,W,Gold
4057,1998,Nagano,Skating,Short Track S.,KOR,5000m relay,M,Silver
4058,1998,Nagano,Skating,Short Track S.,KOR,500m,W,Bronze
4059,1998,Nagano,Skating,Speed skating,NED,10000m,M,Bronze
4060,1998,Nagano,Skating,Speed skating,NED,10000m,M,Gold
4061,1998,Nagano,Skating,Speed skating,NED,10000m,M,Silver
4062,1998,Nagano,Skating,Speed skating,NED,1000m,M,Gold
4063,1998,Nagano,Skating,Speed skating,NED,1000m,M,Silver
4064,1998,Nagano,Skating,Speed skating,NED,1000m,W,Gold
4065,1998,Nagano,Skating,Speed skating,NED,1500m,M,Bronze
4066,1998,Nagano,Skating,Speed skating,NED,1500m,M,Silver
4067,1998,Nagano,Skating,Speed skating,NED,1500m,W,Gold
4068,1998,Nagano,Skating,Speed skating,NED,5000m,M,Gold
4069,1998,Nagano,Skating,Speed skating,NED,5000m,M,Silver
4070,1998,Nagano,Biathlon,Biathlon,NOR,10km,M,Gold
4071,1998,Nagano,Biathlon,Biathlon,NOR,10km,M,Silver
4072,1998,Nagano,Biathlon,Biathlon,NOR,20km,M,Gold
4073,1998,Nagano,Biathlon,Biathlon,NOR,4x7.5km relay,M,Silver
4074,1998,Nagano,Biathlon,Biathlon,NOR,4x7.5km relay,W,Bronze
4075,1998,Nagano,Curling,Curling,NOR,curling,M,Bronze
4076,1998,Nagano,Skating,Speed skating,NOR,1500m,M,Gold
4077,1998,Nagano,Skiing,Alpine Skiing,NOR,alpine combined,M,Silver
4078,1998,Nagano,Skiing,Alpine Skiing,NOR,downhill,M,Silver
4079,1998,Nagano,Skiing,Alpine Skiing,NOR,slalom,M,Gold
4080,1998,Nagano,Skiing,Alpine Skiing,NOR,slalom,M,Silver
4081,1998,Nagano,Skiing,Cross Country S,NOR,10km pursuit,M,Gold
4082,1998,Nagano,Skiing,Cross Country S,NOR,15km mass start,W,Bronze
4083,1998,Nagano,Skiing,Cross Country S,NOR,30km mass start,M,Silver
4084,1998,Nagano,Skiing,Cross Country S,NOR,4x10km relay,M,Gold
4085,1998,Nagano,Skiing,Cross Country S,NOR,4x5km relay,W,Silver
4086,1998,Nagano,Skiing,Cross Country S,NOR,50km,M,Gold
4087,1998,Nagano,Skiing,Cross Country S,NOR,5km,W,Bronze
4088,1998,Nagano,Skiing,Cross Country S,NOR,Combined 10km + 15km pursuit,M,Gold
4089,1998,Nagano,Skiing,Cross Country S,NOR,Combined 10km + 15km pursuit,M,Silver
4090,1998,Nagano,Skiing,Freestyle Ski.,NOR,moguls,W,Bronze
4091,1998,Nagano,Skiing,Nordic Combined,NOR,individual,M,Gold
4092,1998,Nagano,Skiing,Nordic Combined,NOR,Team,M,Gold
4093,1998,Nagano,Skiing,Snowboard,NOR,Half-pipe,M,Silver
4094,1998,Nagano,Skiing,Snowboard,NOR,Half-pipe,W,Silver
4095,1998,Nagano,Biathlon,Biathlon,RUS,4x7.5km relay,M,Bronze
4096,1998,Nagano,Biathlon,Biathlon,RUS,4x7.5km relay,W,Silver
4097,1998,Nagano,Biathlon,Biathlon,RUS,7.5km,W,Gold
4098,1998,Nagano,Ice Hockey,Ice Hockey,RUS,ice hockey,M,Silver
4099,1998,Nagano,Skating,Figure skating,RUS,ice dancing,X,Gold
4100,1998,Nagano,Skating,Figure skating,RUS,ice dancing,X,Silver
4101,1998,Nagano,Skating,Figure skating,RUS,individual,M,Gold
4102,1998,Nagano,Skating,Figure skating,RUS,pairs,X,Gold
4103,1998,Nagano,Skating,Figure skating,RUS,pairs,X,Silver
4104,1998,Nagano,Skiing,Cross Country S,RUS,15km mass start,W,Gold
4105,1998,Nagano,Skiing,Cross Country S,RUS,15km mass start,W,Silver
4106,1998,Nagano,Skiing,Cross Country S,RUS,30km,W,Bronze
4107,1998,Nagano,Skiing,Cross Country S,RUS,30km,W,Gold
4108,1998,Nagano,Skiing,Cross Country S,RUS,4x5km relay,W,Gold
4109,1998,Nagano,Skiing,Cross Country S,RUS,5km,W,Gold
4110,1998,Nagano,Skiing,Cross Country S,RUS,Combined 5km + 10km pursuit,W,Gold
4111,1998,Nagano,Skiing,Cross Country S,RUS,Combined 5km + 10km pursuit,W,Silver
4112,1998,Nagano,Skiing,Nordic Combined,RUS,individual,M,Bronze
4113,1998,Nagano,Bobsleigh,Bobsleigh,SUI,four-man,M,Silver
4114,1998,Nagano,Curling,Curling,SUI,curling,M,Gold
4115,1998,Nagano,Skiing,Alpine Skiing,SUI,giant slalom,M,Bronze
4116,1998,Nagano,Skiing,Alpine Skiing,SUI,super-G,M,Silver
4117,1998,Nagano,Skiing,Freestyle Ski.,SUI,aerials,W,Bronze
4118,1998,Nagano,Skiing,Snowboard,SUI,giant-slalom,M,Bronze
4119,1998,Nagano,Skiing,Snowboard,SUI,Half-pipe,M,Gold
4120,1998,Nagano,Curling,Curling,SWE,curling,W,Bronze
4121,1998,Nagano,Skiing,Alpine Skiing,SWE,downhill,W,Silver
4122,1998,Nagano,Skiing,Cross Country S,SWE,50km,M,Silver
4123,1998,Nagano,Biathlon,Biathlon,UKR,15km,W,Silver
4124,1998,Nagano,Ice Hockey,Ice Hockey,USA,ice hockey,W,Gold
4125,1998,Nagano,Luge,Luge,USA,doubles,X,Bronze
4126,1998,Nagano,Luge,Luge,USA,doubles,X,Silver
4127,1998,Nagano,Skating,Figure skating,USA,individual,W,Gold
4128,1998,Nagano,Skating,Figure skating,USA,individual,W,Silver
4129,1998,Nagano,Skating,Speed skating,USA,1000m,W,Silver
4130,1998,Nagano,Skating,Speed skating,USA,1500m,W,Bronze
4131,1998,Nagano,Skiing,Alpine Skiing,USA,super-G,W,Gold
4132,1998,Nagano,Skiing,Freestyle Ski.,USA,aerials,M,Gold
4133,1998,Nagano,Skiing,Freestyle Ski.,USA,aerials,W,Gold
4134,1998,Nagano,Skiing,Freestyle Ski.,USA,moguls,M,Gold
4135,1998,Nagano,Skiing,Snowboard,USA,Half-pipe,M,Bronze
4136,1998,Nagano,Skiing,Snowboard,USA,Half-pipe,W,Bronze
4137,2002,Salt Lake City,Skating,Short Track S.,AUS,1000m,M,Gold
4138,2002,Salt Lake City,Skiing,Freestyle Ski.,AUS,aerials,W,Gold
4139,2002,Salt Lake City,Biathlon,Biathlon,AUT,10km,M,Bronze
4140,2002,Salt Lake City,Bobsleigh,Skeleton,AUT,individual,M,Silver
4141,2002,Salt Lake City,Luge,Luge,AUT,singles,M,Bronze
4142,2002,Salt Lake City,Skiing,Alpine Skiing,AUT,alpine combined,M,Bronze
4143,2002,Salt Lake City,Skiing,Alpine Skiing,AUT,alpine combined,W,Silver
4144,2002,Salt Lake City,Skiing,Alpine Skiing,AUT,downhill,M,Bronze
4145,2002,Salt Lake City,Skiing,Alpine Skiing,AUT,downhill,M,Gold
4146,2002,Salt Lake City,Skiing,Alpine Skiing,AUT,downhill,W,Bronze
4147,2002,Salt Lake City,Skiing,Alpine Skiing,AUT,giant slalom,M,Gold
4148,2002,Salt Lake City,Skiing,Alpine Skiing,AUT,slalom,M,Bronze
4149,2002,Salt Lake City,Skiing,Alpine Skiing,AUT,super-G,M,Bronze
4150,2002,Salt Lake City,Skiing,Alpine Skiing,AUT,super-G,M,Silver
4151,2002,Salt Lake City,Skiing,Cross Country S,AUT,30km mass start,M,Gold
4152,2002,Salt Lake City,Skiing,Cross Country S,AUT,30km mass start,M,Silver
4153,2002,Salt Lake City,Skiing,Nordic Combined,AUT,individual,M,Bronze
4154,2002,Salt Lake City,Skiing,Nordic Combined,AUT,sprint,M,Bronze
4155,2002,Salt Lake City,Skiing,Nordic Combined,AUT,Team,M,Bronze
4156,2002,Salt Lake City,Skiing,Freestyle Ski.,BLR,aerials,M,Bronze
4157,2002,Salt Lake City,Biathlon,Biathlon,BUL,10km pursuit,W,Bronze
4158,2002,Salt Lake City,Skating,Short Track S.,BUL,1500m,W,Bronze
4159,2002,Salt Lake City,Skating,Short Track S.,BUL,500m,W,Silver
4160,2002,Salt Lake City,Curling,Curling,CAN,curling,M,Silver
4161,2002,Salt Lake City,Curling,Curling,CAN,curling,W,Bronze
4162,2002,Salt Lake City,Ice Hockey,Ice Hockey,CAN,ice hockey,M,Gold
4163,2002,Salt Lake City,Ice Hockey,Ice Hockey,CAN,ice hockey,W,Gold
4164,2002,Salt Lake City,Skating,Figure skating,CAN,pairs,X,Gold
4165,2002,Salt Lake City,Skating,Short Track S.,CAN,1000m,M,Bronze
4166,2002,Salt Lake City,Skating,Short Track S.,CAN,1500m,M,Bronze
4167,2002,Salt Lake City,Skating,Short Track S.,CAN,3000m relay,W,Bronze
4168,2002,Salt Lake City,Skating,Short Track S.,CAN,5000m relay,M,Gold
4169,2002,Salt Lake City,Skating,Short Track S.,CAN,500m,M,Gold
4170,2002,Salt Lake City,Skating,Short Track S.,CAN,500m,M,Silver
4171,2002,Salt Lake City,Skating,Speed skating,CAN,3000m,W,Bronze
4172,2002,Salt Lake City,Skating,Speed skating,CAN,5000m,W,Bronze
4173,2002,Salt Lake City,Skating,Speed skating,CAN,500m,W,Gold
4174,2002,Salt Lake City,Skiing,Cross Country S,CAN,5km pursuit,W,Gold
4175,2002,Salt Lake City,Skiing,Freestyle Ski.,CAN,aerials,W,Bronze
4176,2002,Salt Lake City,Skiing,Freestyle Ski.,CAN,aerials,W,Silver
4177,2002,Salt Lake City,Skating,Figure skating,CHN,pairs,X,Bronze
4178,2002,Salt Lake City,Skating,Short Track S.,CHN,1000m,W,Bronze
4179,2002,Salt Lake City,Skating,Short Track S.,CHN,1000m,W,Gold
4180,2002,Salt Lake City,Skating,Short Track S.,CHN,1500m,M,Silver
4181,2002,Salt Lake City,Skating,Short Track S.,CHN,3000m relay,W,Silver
4182,2002,Salt Lake City,Skating,Short Track S.,CHN,5000m relay,M,Bronze
4183,2002,Salt Lake City,Skating,Short Track S.,CHN,500m,W,Bronze
4184,2002,Salt Lake City,Skating,Short Track S.,CHN,500m,W,Gold
4185,2002,Salt Lake City,Skiing,Alpine Skiing,CRO,alpine combined,W,Gold
4186,2002,Salt Lake City,Skiing,Alpine Skiing,CRO,giant slalom,W,Gold
4187,2002,Salt Lake City,Skiing,Alpine Skiing,CRO,slalom,W,Gold
4188,2002,Salt Lake City,Skiing,Alpine Skiing,CRO,super-G,W,Silver
4189,2002,Salt Lake City,Skiing,Cross Country S,CZE,15km mass start,W,Silver
4190,2002,Salt Lake City,Skiing,Cross Country S,CZE,5km pursuit,W,Silver
4191,2002,Salt Lake City,Skiing,Freestyle Ski.,CZE,aerials,M,Gold
4192,2002,Salt Lake City,Skiing,Cross Country S,EST,15km,M,Bronze
4193,2002,Salt Lake City,Skiing,Cross Country S,EST,15km,M,Gold
4194,2002,Salt Lake City,Skiing,Cross Country S,EST,50km,M,Silver
4195,2002,Salt Lake City,Skiing,Freestyle Ski.,FIN,moguls,M,Gold
4196,2002,Salt Lake City,Skiing,Nordic Combined,FIN,individual,M,Gold
4197,2002,Salt Lake City,Skiing,Nordic Combined,FIN,individual,M,Silver
4198,2002,Salt Lake City,Skiing,Nordic Combined,FIN,sprint,M,Gold
4199,2002,Salt Lake City,Skiing,Nordic Combined,FIN,Team,M,Gold
4200,2002,Salt Lake City,Skiing,Ski Jumping,FIN,K120 individual (90m),M,Bronze
4201,2002,Salt Lake City,Skiing,Ski Jumping,FIN,K120 team (90m),M,Silver
4202,2002,Salt Lake City,Biathlon,Biathlon,FRA,12.5km pursuit,M,Silver
4203,2002,Salt Lake City,Biathlon,Biathlon,FRA,4x7.5km relay,M,Bronze
4204,2002,Salt Lake City,Skating,Figure skating,FRA,ice dancing,X,Gold
4205,2002,Salt Lake City,Skiing,Alpine Skiing,FRA,downhill,W,Gold
4206,2002,Salt Lake City,Skiing,Alpine Skiing,FRA,slalom,M,Gold
4207,2002,Salt Lake City,Skiing,Alpine Skiing,FRA,slalom,M,Silver
4208,2002,Salt Lake City,Skiing,Alpine Skiing,FRA,slalom,W,Silver
4209,2002,Salt Lake City,Skiing,Freestyle Ski.,FRA,moguls,M,Bronze
4210,2002,Salt Lake City,Skiing,Snowboard,FRA,Giant parallel slalom,W,Gold
4211,2002,Salt Lake City,Skiing,Snowboard,FRA,Giant parallel slalom,W,Silver
4212,2002,Salt Lake City,Skiing,Snowboard,FRA,Half-pipe,W,Silver
4213,2002,Salt Lake City,Bobsleigh,Skeleton,GBR,individual,W,Bronze
4214,2002,Salt Lake City,Curling,Curling,GBR,curling,W,Gold
4215,2002,Salt Lake City,Biathlon,Biathlon,GER,10km,M,Silver
4216,2002,Salt Lake City,Biathlon,Biathlon,GER,10km pursuit,W,Silver
4217,2002,Salt Lake City,Biathlon,Biathlon,GER,12.5km pursuit,M,Bronze
4218,2002,Salt Lake City,Biathlon,Biathlon,GER,15km,W,Gold
4219,2002,Salt Lake City,Biathlon,Biathlon,GER,20km,M,Silver
4220,2002,Salt Lake City,Biathlon,Biathlon,GER,4x7.5km relay,M,Silver
4221,2002,Salt Lake City,Biathlon,Biathlon,GER,4x7.5km relay,W,Gold
4222,2002,Salt Lake City,Biathlon,Biathlon,GER,7.5km,W,Gold
4223,2002,Salt Lake City,Biathlon,Biathlon,GER,7.5km,W,Silver
4224,2002,Salt Lake City,Bobsleigh,Bobsleigh,GER,four-man,M,Gold
4225,2002,Salt Lake City,Bobsleigh,Bobsleigh,GER,two-man,M,Gold
4226,2002,Salt Lake City,Bobsleigh,Bobsleigh,GER,two-man,W,Bronze
4227,2002,Salt Lake City,Bobsleigh,Bobsleigh,GER,two-man,W,Silver
4228,2002,Salt Lake City,Luge,Luge,GER,doubles,X,Gold
4229,2002,Salt Lake City,Luge,Luge,GER,singles,M,Silver
4230,2002,Salt Lake City,Luge,Luge,GER,singles,W,Bronze
4231,2002,Salt Lake City,Luge,Luge,GER,singles,W,Gold
4232,2002,Salt Lake City,Luge,Luge,GER,singles,W,Silver
4233,2002,Salt Lake City,Skating,Speed skating,GER,1000m,W,Silver
4234,2002,Salt Lake City,Skating,Speed skating,GER,1500m,W,Gold
4235,2002,Salt Lake City,Skating,Speed skating,GER,1500m,W,Silver
4236,2002,Salt Lake City,Skating,Speed skating,GER,3000m,W,Gold
4237,2002,Salt Lake City,Skating,Speed skating,GER,5000m,M,Bronze
4238,2002,Salt Lake City,Skating,Speed skating,GER,5000m,W,Gold
4239,2002,Salt Lake City,Skating,Speed skating,GER,500m,W,Bronze
4240,2002,Salt Lake City,Skating,Speed skating,GER,500m,W,Silver
4241,2002,Salt Lake City,Skiing,Alpine Skiing,GER,alpine combined,W,Bronze
4242,2002,Salt Lake City,Skiing,Cross Country S,GER,4x10km relay,M,Bronze
4243,2002,Salt Lake City,Skiing,Cross Country S,GER,4x5km relay,W,Gold
4244,2002,Salt Lake City,Skiing,Cross Country S,GER,5km pursuit,W,Bronze
4245,2002,Salt Lake City,Skiing,Cross Country S,GER,Sprint 1.5km,M,Silver
4246,2002,Salt Lake City,Skiing,Cross Country S,GER,Sprint 1.5km,W,Silver
4247,2002,Salt Lake City,Skiing,Nordic Combined,GER,sprint,M,Silver
4248,2002,Salt Lake City,Skiing,Nordic Combined,GER,Team,M,Silver
4249,2002,Salt Lake City,Skiing,Ski Jumping,GER,K120 team (90m),M,Gold
4250,2002,Salt Lake City,Skiing,Ski Jumping,GER,K90 individual (70m),M,Silver
4251,2002,Salt Lake City,Luge,Luge,ITA,singles,M,Gold
4252,2002,Salt Lake City,Skating,Figure skating,ITA,ice dancing,X,Bronze
4253,2002,Salt Lake City,Skating,Short Track S.,ITA,5000m relay,M,Silver
4254,2002,Salt Lake City,Skiing,Alpine Skiing,ITA,downhill,W,Silver
4255,2002,Salt Lake City,Skiing,Alpine Skiing,ITA,super-G,W,Bronze
4256,2002,Salt Lake City,Skiing,Alpine Skiing,ITA,super-G,W,Gold
4257,2002,Salt Lake City,Skiing,Cross Country S,ITA,10km,W,Bronze
4258,2002,Salt Lake City,Skiing,Cross Country S,ITA,15km mass start,W,Gold
4259,2002,Salt Lake City,Skiing,Cross Country S,ITA,30km,W,Gold
4260,2002,Salt Lake City,Skiing,Cross Country S,ITA,30km,W,Silver
4261,2002,Salt Lake City,Skiing,Cross Country S,ITA,4x10km relay,M,Silver
4262,2002,Salt Lake City,Skiing,Cross Country S,ITA,Sprint 1.5km,M,Bronze
4263,2002,Salt Lake City,Skiing,Snowboard,ITA,Giant parallel slalom,W,Bronze
4264,2002,Salt Lake City,Skating,Speed skating,JPN,500m,M,Silver
4265,2002,Salt Lake City,Skiing,Freestyle Ski.,JPN,moguls,W,Bronze
4266,2002,Salt Lake City,Skating,Short Track S.,KOR,1000m,W,Silver
4267,2002,Salt Lake City,Skating,Short Track S.,KOR,1500m,W,Gold
4268,2002,Salt Lake City,Skating,Short Track S.,KOR,1500m,W,Silver
4269,2002,Salt Lake City,Skating,Short Track S.,KOR,3000m relay,W,Gold
4270,2002,Salt Lake City,Skating,Speed skating,NED,10000m,M,Gold
4271,2002,Salt Lake City,Skating,Speed skating,NED,10000m,M,Silver
4272,2002,Salt Lake City,Skating,Speed skating,NED,1000m,M,Gold
4273,2002,Salt Lake City,Skating,Speed skating,NED,1000m,M,Silver
4274,2002,Salt Lake City,Skating,Speed skating,NED,1500m,M,Silver
4275,2002,Salt Lake City,Skating,Speed skating,NED,3000m,W,Silver
4276,2002,Salt Lake City,Skating,Speed skating,NED,5000m,M,Gold
4277,2002,Salt Lake City,Skating,Speed skating,NED,5000m,W,Silver
